"","X","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","individual","species_name","species","forced","forced_surebet","forced_lottery","is_side_choice","total_rew_multi","delta_ev","prev_reward","choice","prev_choice","prev_outcome_s","prev_outcome","log_RT"
"11432",11432,22311579,0,0.5,3,1,"BotR",NA,"lottery",0.926944,2.09991,0,"win",40,1,40,48,0,1,6.36263,0,0,0,40,0.926944,181395,2165,"2020-11-04 14:08:15.7448",7,"rat",2,TRUE,FALSE,TRUE,FALSE,12,-36,36,1,0,"surebet",0,0.619006706196319
"11433",11433,22311595,8,0.5,3,1,"BotR","BotL","lottery",0.405719,1.31316,0,"lose",41,1,41,48,0,0,3.18614,0,0,0,41,0.405719,181395,2165,"2020-11-04 14:08:26.8062",7,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,1,1,"lottery_lose",-1,-0.207225645869556
"11434",11434,22311611,8,0.5,3,1,"BotR","BotL","surebet",0.281354,0.675103,36,"win",42,1,42,48,0,1,3.73208,0,0,36,42,0.281354,181395,2165,"2020-11-04 14:08:38.3158",7,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,1,"lottery_lose",-1,-0.573272784674841
"11435",11435,22311625,16,0.5,3,1,"BotR","BotL","lottery",0.457948,0.145786,0,"lose",43,1,43,48,0,0,3.6871,0,0,0,43,0.457948,181395,2165,"2020-11-04 14:08:48.7744",7,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.0861308070698408
"11436",11436,22311653,32,0.5,3,1,"BotR","BotL","lottery",0.546748,6.24749,0,"lose",44,1,44,48,0,0,3.29836,0,0,0,44,0.546748,181395,2165,"2020-11-04 14:09:05.0288",7,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,0.0911015539509247
"11437",11437,22311681,2,0.5,3,1,"BotR","BotL","surebet",0.298709,8.14595,36,"win",45,1,45,48,0,1,6.48876,0,0,36,45,0.298709,181395,2165,"2020-11-04 14:09:24.3255",7,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,-0.513416592286363
"11438",11438,22311703,8,0.5,3,1,NA,"BotL","surebet",2.93843,8.20057,36,"win",46,1,46,48,0,6,5.7994,0,0,36,46,2.93843,181395,2165,"2020-11-04 14:09:45.3931",7,"rat",2,TRUE,TRUE,FALSE,FALSE,12,12,36,0,0,"surebet",0,1.77274425647094
"11439",11439,22311721,16,0.5,3,1,NA,"BotL","surebet",2.28325,5.02585,36,"win",47,1,47,48,0,4,3.29245,0,0,36,47,2.28325,181395,2165,"2020-11-04 14:10:02.7059",7,"rat",2,TRUE,TRUE,FALSE,FALSE,12,60,36,0,0,"surebet",0,1.52046869795149
"11440",11440,22311747,4,0.5,3,1,"BotR",NA,"lottery",0.682344,0.730132,48,"win",48,1,48,48,0,1,6.46343,0,0,48,48,0.682344,181395,2165,"2020-11-04 14:10:17.3255",7,"rat",2,TRUE,FALSE,TRUE,FALSE,12,-12,36,1,0,"surebet",0,0.312647481883818
"11441",11441,22311769,32,0.5,3,1,"BotR","BotL","lottery",0.480804,5.88072,0,"lose",1,2,49,48,0,0,4.78604,0,0,0,49,0.480804,181395,2165,"2020-11-04 14:10:34.6354",7,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,48,1,1,"lottery_win",1,-0.0374267449663501
"11442",11442,22311793,16,0.5,3,1,"BotR","BotL","lottery",0.446072,2.2827,0,"lose",2,2,50,48,0,0,7.38196,0,0,0,50,0.446072,181395,2165,"2020-11-04 14:10:50.9047",7,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,1,"lottery_lose",-1,-0.112406073651877
"11443",11443,22311819,0,0.5,3,1,NA,"BotL","surebet",0.33009,3.66922,36,"lose",3,2,51,48,0,1,5.93313,0,0,36,51,0.33009,181395,2165,"2020-11-04 14:11:07.8618",7,"rat",2,TRUE,TRUE,FALSE,FALSE,12,-36,0,0,1,"lottery_lose",-1,-0.413521103070364
"11444",11444,22311837,0,0.5,3,1,"BotR","BotL","surebet",0.291196,0.22828,36,"lose",4,2,52,48,0,1,7.57838,0,0,36,52,0.291196,181395,2165,"2020-11-04 14:11:20.3474",7,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.538889867655844
"11445",11445,22311881,0,0.5,3,1,"BotR","BotL","surebet",0.291544,14.9864,36,"lose",5,2,53,48,0,1,7.90039,0,0,36,53,0.291544,181395,2165,"2020-11-04 14:11:50.6188",7,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.53769550982433
"11446",11446,22311897,0,0.5,3,1,"BotR","BotL","surebet",0.280105,0.163631,36,"lose",6,2,54,48,0,0,5.17757,0,0,36,54,0.280105,181395,2165,"2020-11-04 14:12:03.0802",7,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.577721914745973
"11447",11447,22311917,2,0.5,3,1,"BotR",NA,"lottery",0.736307,4.04012,24,"win",7,2,55,48,0,1,6.82133,0,0,24,55,0.736307,181395,2165,"2020-11-04 14:12:18.8279",7,"rat",2,TRUE,FALSE,TRUE,FALSE,12,-24,36,1,0,"surebet",0,0.388760703703616
"11448",11448,22311937,2,0.5,3,1,NA,"BotL","surebet",0.261403,2.38461,36,"lose",8,2,56,48,0,0,7.80116,0,0,36,56,0.261403,181395,2165,"2020-11-04 14:12:35.9748",7,"rat",2,TRUE,TRUE,FALSE,FALSE,12,-24,24,0,1,"lottery_win",1,-0.646823169831914
"11449",11449,22311953,16,0.5,3,1,"BotR","BotL","lottery",0.447995,0.171351,192,"win",9,2,57,48,0,0,5.60452,0,0,192,57,0.447995,181395,2165,"2020-11-04 14:12:49.0818",7,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.108104375981877
"11450",11450,22311971,0,0.5,3,1,"BotR","BotL","lottery",0.700462,0.18868,0,"win",10,2,58,48,0,0,4.02851,0,0,0,58,0.700462,181395,2165,"2020-11-04 14:12:58.7713",7,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,192,1,1,"lottery_win",1,0.338853669718894
