"","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","individual","species_name","species","forced","forced_surebet","forced_lottery","is_side_choice","total_rew_multi","delta_ev","prev_reward","choice","prev_choice","prev_outcome_s","prev_outcome","log_RT","lottery_side","pro_right_delta_ev","choose_right","drug","volume","concentration","dosage","infusion","infusion_bino","region","infusion_side","fof_ppc"
"73",19947365,0,0.55,3,1,"BotR","BotL","surebet",0.584404,0.699234,24,"lose",6,3,102,48,0,1,4.21057,0,0,24,102,0.584404,158487,2152,"2020-07-16 14:37:17.1766",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,24,0,0,"surebet",0,-0.148250886673331,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"74",19947375,4,0.55,3,1,"BotR","BotL","surebet",1.46314,5.08215,24,"lose",7,3,103,48,0,1,4.0045,0,0,24,103,1.46314,158487,2152,"2020-07-16 14:37:34.5393",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,0,0,"surebet",0,0.769496679068252,"BotR",-6.4,0,"control",0,0,0,"control",0,"control","control","control"
"75",19947421,8,0.55,3,1,"BotR","BotL","lottery",1.55955,67.2111,0,"lose",8,3,104,48,0,1,5.12091,0,0,0,104,1.55955,158487,2152,"2020-07-16 14:38:54.7341",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,1,0,"surebet",0,0.83330918593867,"BotR",11.2,1,"control",0,0,0,"control",0,"control","control","control"
"76",19947475,16,0.55,3,1,"BotR","BotL","lottery",0.483509,62.5819,128,"win",9,3,105,48,0,2,7.39322,0,0,128,105,0.483509,158487,2152,"2020-07-16 14:40:12.7157",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,0,1,1,"lottery_lose",-1,-0.337773482162372,"BotR",46.4,1,"control",0,0,0,"control",0,"control","control","control"
"77",19947507,16,0.55,3,1,"BotR","BotL","lottery",4.64025,0.918426,128,"win",11,3,107,48,0,3,4.41619,0,0,128,107,4.64025,158487,2152,"2020-07-16 14:40:48.5574",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,1.92368011192579,"BotR",46.4,1,"control",0,0,0,"control",0,"control","control","control"
"78",19947567,32,0.55,3,1,"BotR","BotL","lottery",0.43193,49.1085,256,"win",14,3,110,48,0,1,3.70749,0,0,256,110,0.43193,158487,2152,"2020-07-16 14:42:19.2627",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,0,1,1,"lottery_lose",-1,-0.450579873075765,"BotR",116.8,1,"control",0,0,0,"control",0,"control","control","control"
"79",19947585,32,0.55,3,1,"BotR","BotL","lottery",0.775576,0.692995,256,"win",16,3,112,48,0,1,6.27836,0,0,256,112,0.775576,158487,2152,"2020-07-16 14:42:53.7640",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,0,1,1,"lottery_lose",-1,0.134762567950853,"BotR",116.8,1,"control",0,0,0,"control",0,"control","control","control"
"80",19947593,8,0.55,3,1,"BotR","BotL","lottery",2.71136,2.98881,0,"lose",17,3,113,48,0,3,5.15718,0,0,0,113,2.71136,158487,2152,"2020-07-16 14:43:13.0044",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,256,1,1,"lottery_win",1,1.38636222185668,"BotR",11.2,1,"control",0,0,0,"control",0,"control","control","control"
"81",19947615,8,0.55,3,1,"BotR","BotL","lottery",0.621155,21.4883,0,"lose",19,3,115,48,0,1,5.12196,0,0,0,115,0.621155,158487,2152,"2020-07-16 14:44:00.8869",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,1,1,"lottery_lose",-1,-0.0872627629406844,"BotR",11.2,1,"control",0,0,0,"control",0,"control","control","control"
"82",19947675,4,0.55,3,1,"BotR","BotL","surebet",0.569194,0.787866,24,"lose",22,3,118,48,0,1,5.59025,0,0,24,118,0.569194,158487,2152,"2020-07-16 14:45:43.5128",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,0,0,1,"lottery_lose",-1,-0.17462208610361,"BotR",-6.4,0,"control",0,0,0,"control",0,"control","control","control"
"83",19947685,0,0.55,3,1,"BotR","BotL","surebet",0.46507,0.629248,24,"win",23,3,119,48,0,1,5.59954,0,0,24,119,0.46507,158487,2152,"2020-07-16 14:45:55.1148",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,24,0,0,"surebet",0,-0.376655479261307,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"84",19947695,2,0.55,3,1,"BotR","BotL","surebet",2.98352,1.14213,24,"lose",24,3,120,48,0,4,4.77212,0,0,24,120,2.98352,158487,2152,"2020-07-16 14:46:12.9742",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,1.48201567932236,"BotR",-15.2,0,"control",0,0,0,"control",0,"control","control","control"
"85",19947763,8,0.55,3,1,"BotR","BotL","surebet",0.529057,0.800691,24,"lose",26,3,123,48,0,1,4.07985,0,0,24,123,0.529057,158487,2152,"2020-07-16 14:48:10.2649",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,0,0,"surebet",0,-0.247747234627195,"BotR",11.2,0,"control",0,0,0,"control",0,"control","control","control"
"86",19948251,2,0.55,3,1,"BotR","BotL","lottery",1.97434,118.052,16,"win",27,3,127,48,2,1,7.16914,0,0,16,127,1.97434,158487,2152,"2020-07-16 15:04:50.7880",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,0,1,9,"surebet",0,1.06914603311696,"BotR",-15.2,1,"control",0,0,0,"control",0,"control","control","control"
"87",19948265,8,0.55,3,1,"BotR","BotL","surebet",1.25881,1.12611,24,"win",28,3,128,48,0,1,6.0628,0,0,24,128,1.25881,158487,2152,"2020-07-16 15:05:16.2885",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,16,0,1,"lottery_win",1,0.619078698079,"BotR",11.2,0,"control",0,0,0,"control",0,"control","control","control"
"88",19948279,2,0.55,3,1,"BotR","BotL","surebet",0.726907,0.908463,24,"lose",29,3,129,48,0,1,4.87139,0,0,24,129,0.726907,158487,2152,"2020-07-16 15:05:36.9820",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,0.069955135226145,"BotR",-15.2,0,"control",0,0,0,"control",0,"control","control","control"
"89",19948295,2,0.55,3,1,"BotR","BotL","surebet",0.512703,1.29787,24,"win",30,3,130,48,0,0,7.63155,0,0,24,130,0.512703,158487,2152,"2020-07-16 15:05:50.8896",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-0.27914668100581,"BotR",-15.2,0,"control",0,0,0,"control",0,"control","control","control"
"90",19948301,2,0.55,3,1,"BotR","BotL","lottery",3.17285,1.76894,16,"win",31,3,131,48,0,1,3.39258,0,0,16,131,3.17285,158487,2152,"2020-07-16 15:06:07.1952",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,1,0,"surebet",0,1.54354210543903,"BotR",-15.2,1,"control",0,0,0,"control",0,"control","control","control"
"91",19948307,0,0.55,3,1,"BotR","BotL","surebet",0.507338,0.594632,24,"lose",32,3,132,48,0,1,3.92377,0,0,24,132,0.507338,158487,2152,"2020-07-16 15:06:16.8210",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,16,0,1,"lottery_win",1,-0.289665963019075,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"92",19948315,32,0.55,3,1,"BotR","BotL","lottery",0.859477,0.784059,0,"lose",33,3,133,48,0,1,3.05624,0,0,0,133,0.859477,158487,2152,"2020-07-16 15:06:27.9635",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,24,1,0,"surebet",0,0.237480653567399,"BotR",116.8,1,"control",0,0,0,"control",0,"control","control","control"
"93",19948317,8,0.55,3,1,"BotR","BotL","lottery",0.470267,0.307328,0,"lose",34,3,134,48,0,1,5.42464,0,0,0,134,0.470267,158487,2152,"2020-07-16 15:06:40.9945",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,1,1,"lottery_lose",-1,-0.365542792642191,"BotR",11.2,1,"control",0,0,0,"control",0,"control","control","control"
"94",19948329,0,0.55,3,1,"BotR","BotL","surebet",0.562305,15.3216,24,"lose",35,3,135,48,0,1,3.55657,0,0,24,135,0.562305,158487,2152,"2020-07-16 15:07:06.2398",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,0,0,1,"lottery_lose",-1,-0.18679900384429,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"95",19948663,4,0.55,3,1,"BotR","BotL","lottery",2.66626,0.879406,32,"win",37,3,139,48,0,3,6.29148,0,0,32,139,2.66626,158487,2152,"2020-07-16 15:21:02.0644",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,32,1,1,"lottery_win",1,1.36958860921114,"BotR",-6.4,1,"control",0,0,0,"control",0,"control","control","control"
"96",20069795,16,0.55,3,1,"BotR","BotL","lottery",0.371591,9.75133,128,"win",2,1,2,48,0,1,4.56107,0,0,128,2,0.371591,159529,2152,"2020-07-22 15:28:13.2434",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,256,1,1,"lottery_win",1,-0.601049624097993,"BotR",46.4,1,"control",0,0,0,"control",0,"control","control","control"
"97",20069811,4,0.55,3,1,"BotR","BotL","surebet",0.654539,1.68539,24,"lose",3,1,3,48,0,1,7.08986,0,0,24,3,0.654539,159529,2152,"2020-07-22 15:28:30.3895",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,128,0,1,"lottery_win",1,-0.0349122401073752,"BotR",-6.4,0,"control",0,0,0,"control",0,"control","control","control"
"98",20069817,4,0.55,3,1,"BotR","BotL","surebet",0.727537,1.91021,24,"win",4,1,4,48,0,1,7.26986,0,0,24,4,0.727537,159529,2152,"2020-07-22 15:28:49.4323",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,0,0,"surebet",0,0.0708214457054772,"BotR",-6.4,0,"control",0,0,0,"control",0,"control","control","control"
"99",20069833,4,0.55,3,1,"BotR","BotL","lottery",0.34909,1.11178,32,"win",5,1,5,48,0,0,6.6596,0,0,32,5,0.34909,159529,2152,"2020-07-22 15:29:04.4342",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,1,0,"surebet",0,-0.663513642540074,"BotR",-6.4,1,"control",0,0,0,"control",0,"control","control","control"
"100",20069851,2,0.55,3,1,"BotR","BotL","surebet",0.659505,0.555457,24,"win",6,1,6,48,0,1,7.82989,2,0,24,6,0.659505,159529,2152,"2020-07-22 15:29:31.0199",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,32,0,1,"lottery_win",1,-0.027353857523652,"BotR",-15.2,0,"control",0,0,0,"control",0,"control","control","control"
"101",20069885,16,0.55,3,1,"BotR","BotL","lottery",0.543699,1.24561,0,"lose",8,1,8,48,0,1,7.91707,0,0,0,8,0.543699,159529,2152,"2020-07-22 15:30:07.4191",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,0,1,1,"lottery_lose",-1,-0.220447626252822,"BotR",46.4,1,"control",0,0,0,"control",0,"control","control","control"
"102",20069895,32,0.55,3,1,"BotR","BotL","lottery",1.70791,0.206582,256,"win",9,1,9,48,0,2,6.12191,1,0,256,9,1.70791,159529,2152,"2020-07-22 15:30:22.3614",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,0,1,1,"lottery_lose",-1,0.924182268598329,"BotR",116.8,1,"control",0,0,0,"control",0,"control","control","control"
"103",20069921,0,0.55,3,1,"BotR","BotL","surebet",0.327119,7.31556,24,"lose",10,1,10,48,0,1,4.9541,0,0,24,10,0.327119,159529,2152,"2020-07-22 15:30:41.8124",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,256,0,1,"lottery_win",1,-0.728519392083852,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"104",20069931,8,0.55,3,1,"BotR","BotL","lottery",0.32631,0.17738,0,"lose",11,1,11,48,0,1,6.62051,0,0,0,11,0.32631,159529,2152,"2020-07-22 15:30:55.2339",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,1,0,"surebet",0,-0.73099556137955,"BotR",11.2,1,"control",0,0,0,"control",0,"control","control","control"
"105",20069947,4,0.55,3,1,"BotR","BotL","lottery",0.66299,0.447687,32,"win",12,1,12,48,0,1,5.02084,0,0,32,12,0.66299,159529,2152,"2020-07-22 15:31:10.6202",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,0,1,1,"lottery_lose",-1,-0.022083504037565,"BotR",-6.4,1,"control",0,0,0,"control",0,"control","control","control"
"106",20069969,2,0.55,3,1,"BotR","BotL","surebet",0.245216,1.04165,24,"lose",14,1,14,48,0,0,6.2287,0,0,24,14,0.245216,159529,2152,"2020-07-22 15:31:38.2505",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-1.01670395636543,"BotR",-15.2,0,"control",0,0,0,"control",0,"control","control","control"
"107",20069989,32,0.55,3,1,"BotR","BotL","lottery",1.69248,0.20828,256,"win",15,1,15,48,0,2,4.42273,0,0,256,15,1.69248,159529,2152,"2020-07-22 15:31:55.5045",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,24,1,0,"surebet",0,0.915106776724196,"BotR",116.8,1,"control",0,0,0,"control",0,"control","control","control"
"108",20070001,0,0.55,3,1,"BotR","BotL","surebet",0.846547,0.949606,24,"win",16,1,16,48,0,1,6.37562,0,0,24,16,0.846547,159529,2152,"2020-07-22 15:32:10.5736",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,256,0,1,"lottery_win",1,0.222322311619138,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"109",20070021,16,0.55,3,1,"BotR","BotL","lottery",1.18222,0.18229,0,"lose",17,1,17,48,0,3,4.45563,0,0,0,17,1.18222,159529,2152,"2020-07-22 15:32:25.5292",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,0.556305894704982,"BotR",46.4,1,"control",0,0,0,"control",0,"control","control","control"
"110",20070035,4,0.55,3,1,"BotR","BotL","lottery",1.57818,0.359637,0,"lose",18,1,18,48,0,3,5.53103,0,0,0,18,1.57818,159529,2152,"2020-07-22 15:32:40.0401",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,0,1,1,"lottery_lose",-1,0.845184152188155,"BotR",-6.4,1,"control",0,0,0,"control",0,"control","control","control"
"111",20070047,32,0.55,3,1,"BotR","BotL","lottery",0.307078,2.90183,256,"win",19,1,19,48,0,1,4.31326,0,0,256,19,0.307078,159529,2152,"2020-07-22 15:32:53.7897",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,0,1,1,"lottery_lose",-1,-0.791741624175723,"BotR",116.8,1,"control",0,0,0,"control",0,"control","control","control"
"112",20070061,2,0.55,3,1,"BotR","BotL","surebet",0.567618,1.897,24,"lose",20,1,20,48,0,1,6.0667,0,0,24,20,0.567618,159529,2152,"2020-07-22 15:33:09.6180",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,256,0,1,"lottery_win",1,-0.177394753896788,"BotR",-15.2,0,"control",0,0,0,"control",0,"control","control","control"
"113",20070071,8,0.55,3,1,"BotR","BotL","lottery",0.292946,0.391664,64,"win",21,1,21,48,0,1,4.3772,0,0,64,21,0.292946,159529,2152,"2020-07-22 15:33:21.5888",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,1,0,"surebet",0,-0.838855119463044,"BotR",11.2,1,"control",0,0,0,"control",0,"control","control","control"
"114",20070095,0,0.55,3,1,"BotR","BotL","surebet",0.490477,4.82169,24,"win",23,1,23,48,0,0,6.68083,0,0,24,23,0.490477,159529,2152,"2020-07-22 15:33:53.9717",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,24,0,0,"surebet",0,-0.32346502417504,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"115",20070115,16,0.55,3,1,"BotR","BotL","lottery",0.325342,0.822394,128,"win",24,1,24,48,0,1,6.87005,0,0,128,24,0.325342,159529,2152,"2020-07-22 15:34:09.1844",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,-0.733966474418995,"BotR",46.4,1,"control",0,0,0,"control",0,"control","control","control"
"116",20070141,8,0.55,3,1,"BotR","BotL","lottery",0.314099,0.676696,64,"win",26,1,26,48,0,1,4.36428,0,0,64,26,0.314099,159529,2152,"2020-07-22 15:34:36.7071",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,1,0,"surebet",0,-0.769135188313345,"BotR",11.2,1,"control",0,0,0,"control",0,"control","control","control"
"117",20070153,2,0.55,3,1,"BotR","BotL","surebet",1.27633,0.37045,24,"lose",27,1,27,48,0,0,6.41975,1,0,24,27,1.27633,159529,2152,"2020-07-22 15:34:52.2675",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,64,0,1,"lottery_win",1,0.632900640004406,"BotR",-15.2,0,"control",0,0,0,"control",0,"control","control","control"
"118",20070213,2,0.55,3,1,"BotR","BotL","surebet",0.359819,0.311553,24,"win",31,1,31,48,0,0,4.0638,0,0,24,31,0.359819,159529,2152,"2020-07-22 15:35:52.3974",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-0.633242283916169,"BotR",-15.2,0,"control",0,0,0,"control",0,"control","control","control"
"119",20070229,2,0.55,3,1,"BotR","BotL","surebet",0.348764,5.84797,24,"lose",32,1,32,48,0,1,7.0118,0,0,24,32,0.348764,159529,2152,"2020-07-22 15:36:10.1300",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-0.664447935454392,"BotR",-15.2,0,"control",0,0,0,"control",0,"control","control","control"
"120",20070257,8,0.55,3,1,"BotR","BotL","lottery",0.484886,3.94324,64,"win",34,1,34,48,0,1,4.64177,0,0,64,34,0.484886,159529,2152,"2020-07-22 15:36:42.1234",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,1,1,"lottery_lose",-1,-0.334929599391272,"BotR",11.2,1,"control",0,0,0,"control",0,"control","control","control"
"121",20070283,0,0.55,3,1,"BotR","BotL","surebet",0.286964,0.478226,24,"win",36,1,36,48,0,1,3.04111,0,0,24,36,0.286964,159529,2152,"2020-07-22 15:37:04.5243",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,0,0,1,"lottery_lose",-1,-0.859486638801563,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"122",20070299,4,0.55,3,1,"BotR","BotL","surebet",0.87882,0.753022,24,"win",37,1,37,48,0,1,4.69182,0,0,24,37,0.87882,159529,2152,"2020-07-22 15:37:17.8272",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,0,0,"surebet",0,0.259736687404852,"BotR",-6.4,0,"control",0,0,0,"control",0,"control","control","control"
"123",20070319,16,0.55,3,1,"BotR","BotL","lottery",0.274061,2.17116,128,"win",38,1,38,48,0,0,7.3996,0,0,128,38,0.274061,159529,2152,"2020-07-22 15:37:33.1504",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,-0.905492701806,"BotR",46.4,1,"control",0,0,0,"control",0,"control","control","control"
"124",20070335,32,0.55,3,1,"BotR","BotL","lottery",2.74423,0.67779,0,"lose",39,1,39,48,0,3,6.52915,0,0,0,39,2.74423,159529,2152,"2020-07-22 15:37:49.5340",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,128,1,1,"lottery_win",1,1.3984123934217,"BotR",116.8,1,"control",0,0,0,"control",0,"control","control","control"
"125",20070355,8,0.55,3,1,"BotR","BotL","surebet",1.55659,0.23246,24,"lose",40,1,40,48,0,1,5.02505,0,0,24,40,1.55659,159529,2152,"2020-07-22 15:38:03.1053",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,0,1,"lottery_lose",-1,0.831409399093235,"BotR",11.2,0,"control",0,0,0,"control",0,"control","control","control"
"126",20070361,16,0.55,3,1,"BotR","BotL","lottery",0.544962,0.653269,128,"win",41,1,41,48,0,1,4.47706,0,0,128,41,0.544962,159529,2152,"2020-07-22 15:38:15.7724",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,-0.218127343691702,"BotR",46.4,1,"control",0,0,0,"control",0,"control","control","control"
"127",20070387,0,0.55,3,1,"BotR","BotL","surebet",0.70133,0.449652,24,"win",43,1,43,48,0,0,6.95421,0,0,24,43,0.70133,159529,2152,"2020-07-22 15:38:42.3736",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,24,0,0,"surebet",0,0.0341351211730659,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"128",20070395,32,0.55,3,1,"BotR","BotL","lottery",0.907642,1.5138,0,"lose",44,1,44,48,0,0,3.29359,0,0,0,44,0.907642,159529,2152,"2020-07-22 15:38:54.2951",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,24,1,0,"surebet",0,0.292006616574035,"BotR",116.8,1,"control",0,0,0,"control",0,"control","control","control"
"129",20070429,0,0.55,3,1,"BotR","BotL","surebet",0.439123,0.256085,24,"lose",46,1,46,48,0,1,7.06215,0,0,24,46,0.439123,159529,2152,"2020-07-22 15:39:25.5249",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,0,0,1,"lottery_lose",-1,-0.434063855089613,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"130",20070443,8,0.55,3,1,"BotR","BotL","lottery",0.642392,0.158984,0,"lose",47,1,47,48,0,1,4.92831,0,0,0,47,0.642392,159529,2152,"2020-07-22 15:39:40.2349",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,1,0,"surebet",0,-0.0536447018985347,"BotR",11.2,1,"control",0,0,0,"control",0,"control","control","control"
"131",20070479,8,0.55,3,1,"BotR","BotL","lottery",0.363653,0.188889,64,"win",2,2,50,48,0,1,6.62921,0,0,64,50,0.363653,159529,2152,"2020-07-22 15:40:19.5831",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,1,0,"surebet",0,-0.622643294896261,"BotR",11.2,1,"control",0,0,0,"control",0,"control","control","control"
"132",20070489,32,0.55,3,1,"BotR","BotL","lottery",0.637838,0.607499,0,"lose",3,2,51,48,0,0,6.85395,0,0,0,51,0.637838,159529,2152,"2020-07-22 15:40:33.9090",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,64,1,1,"lottery_win",1,-0.0607590785466862,"BotR",116.8,1,"control",0,0,0,"control",0,"control","control","control"
"133",20070525,4,0.55,3,1,"BotR","BotL","lottery",0.980688,0.266567,0,"lose",5,2,53,48,0,2,5.34814,0,0,0,53,0.980688,159529,2152,"2020-07-22 15:41:09.3240",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,1,0,"surebet",0,0.369410955012147,"BotR",-6.4,1,"control",0,0,0,"control",0,"control","control","control"
"134",20070547,2,0.55,3,1,"BotR","BotL","surebet",1.2591,0.253489,24,"win",7,2,55,48,0,1,6.99173,0,0,24,55,1.2591,159529,2152,"2020-07-22 15:41:34.9208",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,0,0,1,"lottery_lose",-1,0.619309047854236,"BotR",-15.2,0,"control",0,0,0,"control",0,"control","control","control"
"135",20070563,0,0.55,3,1,"BotR","BotL","surebet",0.795049,0.241829,24,"win",8,2,56,48,0,1,6.73199,0,0,24,56,0.795049,159529,2152,"2020-07-22 15:41:50.5699",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,24,0,0,"surebet",0,0.159560336821667,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"136",20070567,16,0.55,3,1,"BotR","BotL","lottery",0.388262,0.542395,128,"win",9,2,57,48,0,2,5.10889,0,0,128,57,0.388262,159529,2152,"2020-07-22 15:42:03.1362",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,-0.557163041682108,"BotR",46.4,1,"control",0,0,0,"control",0,"control","control","control"
"137",20070579,0,0.55,3,1,"BotR","BotL","surebet",1.27068,0.223947,24,"lose",10,2,58,48,0,1,6.80951,0,0,24,58,1.27068,159529,2152,"2020-07-22 15:42:15.6842",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,128,0,1,"lottery_win",1,0.628464058076944,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"138",20070591,2,0.55,3,1,"BotR","BotL","surebet",0.638509,0.565839,24,"win",11,2,59,48,0,0,7.80432,0,0,24,59,0.638509,159529,2152,"2020-07-22 15:42:29.4862",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-0.0597076402437527,"BotR",-15.2,0,"control",0,0,0,"control",0,"control","control","control"
"139",20070607,16,0.55,3,1,"BotR","BotL","lottery",0.338841,7.55231,0,"lose",12,2,60,48,0,0,5.31108,0,0,0,60,0.338841,159529,2152,"2020-07-22 15:42:48.9112",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,-0.693312440348998,"BotR",46.4,1,"control",0,0,0,"control",0,"control","control","control"
"140",20070647,2,0.55,3,1,"BotR","BotL","surebet",0.374815,22.3422,24,"win",14,2,62,48,0,1,7.71625,0,0,24,62,0.374815,159529,2152,"2020-07-22 15:43:37.1981",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-0.592410840245267,"BotR",-15.2,0,"control",0,0,0,"control",0,"control","control","control"
"141",20070699,32,0.55,3,1,"BotR","BotL","lottery",4.70579,0.52639,256,"win",17,2,65,48,0,4,6.82813,0,0,256,65,4.70579,159529,2152,"2020-07-22 15:44:28.3802",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,0,1,1,"lottery_lose",-1,1.93770553325381,"BotR",116.8,1,"control",0,0,0,"control",0,"control","control","control"
"142",20070731,4,0.55,3,1,"BotR","BotL","surebet",0.735563,0.150648,24,"lose",19,2,67,48,0,0,7.3432,0,0,24,67,0.735563,159529,2152,"2020-07-22 15:44:57.3770",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,32,0,1,"lottery_win",1,0.0817927812361215,"BotR",-6.4,0,"control",0,0,0,"control",0,"control","control","control"
"143",20070743,16,0.55,3,1,"BotR","BotL","lottery",0.37129,0.219933,128,"win",20,2,68,48,0,0,3.87468,0,0,128,68,0.37129,159529,2152,"2020-07-22 15:45:09.1102",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,-0.601859982732745,"BotR",46.4,1,"control",0,0,0,"control",0,"control","control","control"
"144",20070751,16,0.55,3,1,"BotR","BotL","lottery",0.43919,0.524284,0,"lose",21,2,69,48,0,1,5.33826,0,0,0,69,0.43919,159529,2152,"2020-07-22 15:45:21.6659",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,128,1,1,"lottery_win",1,-0.433911289887618,"BotR",46.4,1,"control",0,0,0,"control",0,"control","control","control"
