"","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","region","volume","drug","concentration","infusion","infusion_bino","dosage","infusion_side","fof_ppc","is_side_choice","lottery_side","choice_side"
"4896",24363325,4,0.5,3,1,"BotR","BotL","surebet",0.327841,0.345249,36,"lose",14,1,14,60,0,1,6.73161,0,0,36,14,0.327841,198621,2165,"2021-01-27 14:25:46.2082","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4897",24363399,0,0.5,3,1,"BotR","BotL","surebet",0.359178,46.2104,36,"lose",15,1,15,60,0,0,6.97496,0,0,36,15,0.359178,198621,2165,"2021-01-27 14:26:46.4011","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4898",24365177,32,0.5,3,1,"BotR","BotL","lottery",0.596165,187.375,384,"win",16,1,24,60,0,1,4.62245,0,0,384,24,0.596165,198621,2165,"2021-01-27 15:11:12.3315","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4899",24365201,0,0.5,3,1,NA,"BotL","surebet",0.37986,15.6559,36,"lose",17,1,25,60,0,0,5.66704,0,0,36,25,0.37986,198621,2165,"2021-01-27 15:11:41.3041","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4900",24365219,2,0.5,3,1,"BotR","BotL","lottery",0.412603,3.74644,24,"win",18,1,26,60,0,0,5.0335,0,0,24,26,0.412603,198621,2165,"2021-01-27 15:12:13.0348","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4901",24365233,2,0.5,3,1,"BotR","BotL","surebet",0.31199,19.3608,36,"lose",19,1,27,60,0,0,4.91219,0,0,36,27,0.31199,198621,2165,"2021-01-27 15:12:44.4021","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4902",24365247,4,0.5,3,1,"BotR","BotL","surebet",0.35713,0.213468,36,"win",20,1,28,60,0,1,7.00868,0,0,36,28,0.35713,198621,2165,"2021-01-27 15:12:59.0258","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4903",24390617,32,0.5,3,1,NA,"BotL","surebet",0.359032,50.8301,36,"win",1,1,1,72,0,1,1,0,0,36,1,0.359032,198843,2165,"2021-01-28 14:12:21.3108","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4904",24390887,4,0.5,3,1,"BotR","BotL","surebet",0.43697,0.356776,36,"lose",8,1,8,72,0,0,4.93029,0,0,36,8,0.43697,198843,2165,"2021-01-28 14:17:12.1927","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4905",24390899,16,0.5,3,1,"BotR","BotL","lottery",0.441927,0.785675,192,"win",9,1,9,72,0,0,7.99523,0,0,192,9,0.441927,198843,2165,"2021-01-28 14:17:28.4679","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4906",24390941,16,0.5,3,1,"BotR","BotL","lottery",0.557028,0.496983,0,"lose",12,1,12,72,0,0,4.05576,0,0,0,12,0.557028,198843,2165,"2021-01-28 14:18:07.0695","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4907",24390951,4,0.5,3,1,"BotR","BotL","surebet",0.404788,1.53746,36,"lose",13,1,13,72,0,0,6.52247,2,0,36,13,0.404788,198843,2165,"2021-01-28 14:18:20.7891","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4908",24390967,16,0.5,3,1,"BotR",NA,"lottery",0.450573,1.95993,192,"win",14,1,14,72,0,0,3.05742,0,0,192,14,0.450573,198843,2165,"2021-01-28 14:18:33.4764","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4909",24390979,0,0.5,3,1,"BotR",NA,"lottery",0.742685,0.481731,0,"lose",15,1,15,72,0,1,4.18494,0,0,0,15,0.742685,198843,2165,"2021-01-28 14:18:45.0607","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4910",24391119,16,0.5,3,1,NA,"BotL","surebet",1.18097,89.0151,36,"win",17,1,17,72,0,3,4.91636,0,0,36,17,1.18097,198843,2165,"2021-01-28 14:20:41.5248","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4911",24391135,32,0.5,3,1,"BotR","BotL","lottery",0.543688,1.21246,384,"win",18,1,18,72,0,1,5.10365,0,0,384,18,0.543688,198843,2165,"2021-01-28 14:20:55.6764","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4912",24391151,32,0.5,3,1,"BotR","BotL","lottery",0.71804,0.761795,384,"win",19,1,19,72,0,0,6.2118,0,0,384,19,0.71804,198843,2165,"2021-01-28 14:21:10.8099","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4913",24391165,8,0.5,3,1,"BotR","BotL","lottery",0.807141,0.786847,96,"win",20,1,20,72,0,1,4.73932,0,0,96,20,0.807141,198843,2165,"2021-01-28 14:21:24.2154","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4914",24391183,4,0.5,3,1,NA,"BotL","surebet",0.352828,0.181239,36,"win",21,1,21,72,0,0,6.62602,0,0,36,21,0.352828,198843,2165,"2021-01-28 14:21:38.0342","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4915",24391203,16,0.5,3,1,"BotR","BotL","lottery",0.463852,2.59348,192,"win",22,1,22,72,0,0,3.2253,0,0,192,22,0.463852,198843,2165,"2021-01-28 14:21:51.6342","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4916",24391253,0,0.5,3,1,"BotR","BotL","lottery",0.737596,0.987442,0,"lose",25,1,25,72,0,1,7.99209,0,0,0,25,0.737596,198843,2165,"2021-01-28 14:22:33.4646","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4917",24391277,8,0.5,3,1,NA,"BotL","surebet",1.80866,7.6379,36,"lose",26,1,26,72,0,1,7.84241,0,0,36,26,1.80866,198843,2165,"2021-01-28 14:22:57.5828","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4918",24391297,2,0.5,3,1,NA,"BotL","surebet",0.429771,0.688846,36,"lose",27,1,27,72,0,0,7.23651,0,0,36,27,0.429771,198843,2165,"2021-01-28 14:23:12.9423","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4919",24391317,4,0.5,3,1,"BotR",NA,"lottery",0.689956,0.38484,48,"win",28,1,28,72,0,0,5.84762,0,0,48,28,0.689956,198843,2165,"2021-01-28 14:23:26.8913","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4920",24391337,2,0.5,3,1,"BotR","BotL","surebet",0.357313,5.39473,36,"lose",29,1,29,72,0,0,6.91052,0,0,36,29,0.357313,198843,2165,"2021-01-28 14:23:46.9344","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4921",24391815,8,0.5,3,1,"BotR","BotL","lottery",0.635435,125.705,0,"lose",31,1,31,72,0,0,3.6405,0,0,0,31,0.635435,198843,2165,"2021-01-28 14:31:12.1901","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4922",24391847,2,0.5,3,1,"BotR","BotL","surebet",0.358974,1.91464,36,"win",33,1,33,72,0,0,3.86336,0,0,36,33,0.358974,198843,2165,"2021-01-28 14:31:37.3616","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4923",24391865,8,0.5,3,1,"BotR","BotL","lottery",0.417004,0.439892,0,"lose",34,1,34,72,0,0,6.85953,0,0,0,34,0.417004,198843,2165,"2021-01-28 14:31:51.2626","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4924",24391887,0,0.5,3,1,"BotR","BotL","surebet",0.572269,0.876043,36,"lose",35,1,35,72,0,1,6.63117,0,0,36,35,0.572269,198843,2165,"2021-01-28 14:32:06.2264","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4925",24391895,2,0.5,3,1,"BotR",NA,"lottery",0.654927,1.62924,24,"win",36,1,36,72,0,0,4.63195,0,0,24,36,0.654927,198843,2165,"2021-01-28 14:32:17.4262","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4926",24391935,8,0.5,3,1,"BotR","BotL","surebet",0.308404,8.70662,36,"win",38,1,38,72,0,0,7.9467,0,0,36,38,0.308404,198843,2165,"2021-01-28 14:32:54.1931","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4927",24391971,4,0.5,3,1,"BotR","BotL","surebet",0.371564,0.409022,36,"win",41,1,41,72,0,0,6.81209,0,0,36,41,0.371564,198843,2165,"2021-01-28 14:33:52.4774","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4928",24391983,2,0.5,3,1,"BotR","BotL","lottery",0.347162,1.10645,24,"win",42,1,42,72,0,0,6.97278,0,0,24,42,0.347162,198843,2165,"2021-01-28 14:34:04.9646","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4929",24391991,16,0.5,3,1,"BotR","BotL","lottery",0.53523,0.95474,0,"lose",43,1,43,72,0,1,4.43352,0,0,0,43,0.53523,198843,2165,"2021-01-28 14:34:17.0500","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4930",24391999,0,0.5,3,1,NA,"BotL","surebet",0.315528,0.384286,36,"win",44,1,44,72,0,0,4.62573,0,0,36,44,0.315528,198843,2165,"2021-01-28 14:34:29.0024","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4931",24392005,2,0.5,3,1,"BotR","BotL","surebet",0.363899,0.838125,36,"win",45,1,45,72,0,0,3.75245,0,0,36,45,0.363899,198843,2165,"2021-01-28 14:34:40.9223","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4932",24392017,32,0.5,3,1,"BotR","BotL","lottery",1.56036,13.5583,0,"lose",46,1,46,72,0,0,7.65894,0,0,0,46,1.56036,198843,2165,"2021-01-28 14:35:09.8634","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4933",24392031,32,0.5,3,1,NA,"BotL","surebet",1.56502,16.286,36,"win",47,1,47,72,0,2,6.36877,0,0,36,47,1.56502,198843,2165,"2021-01-28 14:35:40.9564","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4934",24392043,4,0.5,3,1,"BotR","BotL","surebet",0.441459,0.57449,36,"win",48,1,48,72,0,0,3.91808,2,0,36,48,0.441459,198843,2165,"2021-01-28 14:35:53.7043","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4935",24392065,2,0.5,3,1,"BotR","BotL","surebet",0.273228,4.0449,36,"win",50,1,50,72,0,0,4.06058,0,0,36,50,0.273228,198843,2165,"2021-01-28 14:36:22.5781","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4936",24392249,32,0.5,3,1,"BotR",NA,"lottery",0.78268,9.32459,0,"lose",52,1,52,72,0,0,6.1296,0,0,0,52,0.78268,198843,2165,"2021-01-28 14:40:50.8698","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4937",24392257,8,0.5,3,1,"BotR",NA,"lottery",0.527948,1.10227,0,"lose",53,1,53,72,0,0,4.52297,0,0,0,53,0.527948,198843,2165,"2021-01-28 14:41:03.1749","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4938",24392449,0,0.5,3,1,"BotR","BotL","surebet",0.315905,251.302,36,"lose",54,1,54,72,0,1,6.08646,0,0,36,54,0.315905,198843,2165,"2021-01-28 14:45:27.8400","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4939",24392453,2,0.5,3,1,"BotR","BotL","surebet",0.253349,1.24112,36,"lose",55,1,55,72,0,0,5.9897,0,0,36,55,0.253349,198843,2165,"2021-01-28 14:45:42.0253","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4940",24392495,4,0.5,3,1,"BotR","BotL","surebet",0.824342,14.5262,36,"win",57,1,57,72,0,0,6.32844,0,0,36,57,0.824342,198843,2165,"2021-01-28 14:46:26.0201","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4941",24392545,16,0.5,3,1,"BotR","BotL","lottery",0.855972,3.01818,0,"lose",60,1,60,72,0,0,4.19192,0,0,0,60,0.855972,198843,2165,"2021-01-28 14:47:24.9754","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4942",24392559,0,0.5,3,1,"BotR","BotL","surebet",0.304863,0.331494,36,"lose",61,1,61,72,0,1,7.74168,0,0,36,61,0.304863,198843,2165,"2021-01-28 14:47:40.2409","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4943",24392571,16,0.5,3,1,"BotR","BotL","lottery",0.383825,0.379634,192,"win",62,1,62,72,0,0,6.31376,0,0,192,62,0.383825,198843,2165,"2021-01-28 14:47:54.0989","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4944",24392591,32,0.5,3,1,"BotR","BotL","lottery",0.936632,8.40107,384,"win",63,1,63,72,0,1,4.206,0,0,384,63,0.936632,198843,2165,"2021-01-28 14:48:15.6855","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4945",24392605,0,0.5,3,1,"BotR","BotL","surebet",0.297509,10.3516,36,"win",64,1,64,72,0,1,3.32689,0,0,36,64,0.297509,198843,2165,"2021-01-28 14:48:36.4100","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4946",24392611,8,0.5,3,1,"BotR","BotL","surebet",0.308295,0.644688,36,"win",65,1,65,72,0,0,5.49879,0,0,36,65,0.308295,198843,2165,"2021-01-28 14:48:50.0313","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4947",24392615,8,0.5,3,1,"BotR","BotL","surebet",0.328118,1.4667,36,"lose",66,1,66,72,0,0,6.70529,0,0,36,66,0.328118,198843,2165,"2021-01-28 14:49:06.0476","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4948",24392695,0,0.5,3,1,"BotR","BotL","surebet",0.389805,0.636468,36,"win",70,1,70,72,0,1,5.4364,0,0,36,70,0.389805,198843,2165,"2021-01-28 14:50:45.7169","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4949",24392705,4,0.5,3,1,"BotR","BotL","surebet",0.349859,0.439324,36,"lose",71,1,71,72,0,1,5.57816,0,0,36,71,0.349859,198843,2165,"2021-01-28 14:50:59.2357","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4950",24392717,32,0.5,3,1,"BotR","BotL","lottery",0.763023,0.67025,0,"lose",72,1,72,72,0,0,4.20538,0,0,0,72,0.763023,198843,2165,"2021-01-28 14:51:11.0448","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4951",24392729,4,0.5,3,1,"BotR","BotL","surebet",0.343418,1.07101,36,"lose",1,2,73,72,0,0,5.62071,0,0,36,73,0.343418,198843,2165,"2021-01-28 14:51:24.7964","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4952",24392797,4,0.5,3,1,"BotR","BotL","surebet",0.359837,74.724,36,"lose",2,2,74,72,0,0,6.51854,0,0,36,74,0.359837,198843,2165,"2021-01-28 14:52:53.8122","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4953",24392905,2,0.5,3,1,"BotR","BotL","surebet",0.358817,213.773,36,"lose",5,2,77,72,0,0,7.8047,0,0,36,77,0.358817,198843,2165,"2021-01-28 14:57:39.3321","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4954",24393027,2,0.5,3,1,"BotR","BotL","surebet",0.353506,269.69,36,"win",6,2,78,72,0,1,6.78425,0,0,36,78,0.353506,198843,2165,"2021-01-28 15:02:23.3658","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4955",24393033,8,0.5,3,1,NA,"BotL","surebet",0.378631,0.651757,36,"win",7,2,79,72,0,1,3.56205,0,0,36,79,0.378631,198843,2165,"2021-01-28 15:02:35.0325","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4956",24393041,16,0.5,3,1,"BotR","BotL","lottery",0.665889,1.84312,0,"lose",8,2,80,72,0,0,7.53131,0,0,0,80,0.665889,198843,2165,"2021-01-28 15:02:51.3748","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4957",24393483,32,0.5,3,1,NA,"BotL","surebet",1.4061,206.291,36,"win",9,2,83,72,0,4,4.08097,0,0,36,83,1.4061,198843,2165,"2021-01-28 15:14:22.5179","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4958",24393495,8,0.5,3,1,"BotR","BotL","surebet",0.329263,0.562147,36,"lose",10,2,84,72,0,0,3.33782,0,0,36,84,0.329263,198843,2165,"2021-01-28 15:14:33.6519","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4959",24393727,2,0.5,3,1,NA,"BotL","surebet",0.325962,257.083,36,"lose",12,2,86,72,0,0,4.3494,0,0,36,86,0.325962,198843,2165,"2021-01-28 15:24:13.0606","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4960",24393741,2,0.5,3,1,"BotR","BotL","surebet",0.249223,17.8819,36,"win",13,2,87,72,0,0,6.63761,0,0,36,87,0.249223,198843,2165,"2021-01-28 15:24:44.7360","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4961",24393783,8,0.5,3,1,"BotR","BotL","lottery",0.434024,173.03,0,"lose",14,2,88,72,1,0,3.43527,0,0,0,88,0.434024,198843,2165,"2021-01-28 15:27:47.8122","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4962",24393787,32,0.5,3,1,"BotR",NA,"lottery",0.566197,4.3025,384,"win",15,2,89,72,0,0,6.8334,0,0,384,89,0.566197,198843,2165,"2021-01-28 15:28:06.5610","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4963",24393791,4,0.5,3,1,"BotR",NA,"lottery",0.887754,1.23438,48,"win",16,2,90,72,0,1,4.63783,0,0,48,90,0.887754,198843,2165,"2021-01-28 15:28:20.2439","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4964",24393855,0,0.5,3,1,"BotR",NA,"lottery",0.733844,3.6358,0,"lose",22,2,96,72,0,0,6.86264,0,0,0,96,0.733844,198843,2165,"2021-01-28 15:33:15.5627","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4965",24393859,0,0.5,3,1,"BotR","BotL","surebet",0.305318,0.657187,36,"lose",23,2,97,72,0,0,3.14074,0,0,36,97,0.305318,198843,2165,"2021-01-28 15:33:26.3821","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4966",24419975,4,0.5,3,1,NA,"BotL","surebet",0.373211,1.46053,36,"lose",4,1,4,96,0,0,5.09745,0,0,36,4,0.373211,199079,2165,"2021-01-29 14:18:13.8763","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"4967",24420011,8,0.5,3,1,NA,"BotL","surebet",0.326921,0.483136,36,"lose",6,1,6,96,0,1,5.36502,0,0,36,6,0.326921,199079,2165,"2021-01-29 14:18:43.6095","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"4968",24420151,32,0.5,3,1,"BotR","BotL","lottery",1.10483,0.282278,384,"win",10,1,10,96,0,0,7.03024,0,0,384,10,1.10483,199079,2165,"2021-01-29 14:20:22.2099","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"4969",24420227,2,0.5,3,1,"BotR","BotL","surebet",0.280028,1.11024,36,"lose",13,1,13,96,0,0,7.28876,0,0,36,13,0.280028,199079,2165,"2021-01-29 14:21:04.7528","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"4970",24420251,4,0.5,3,1,NA,"BotL","surebet",0.332454,6.43103,36,"lose",14,1,14,96,0,1,4.70454,0,0,36,14,0.332454,199079,2165,"2021-01-29 14:21:23.2922","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"4971",24420317,32,0.5,3,1,"BotR","BotL","lottery",0.41589,15.4028,384,"win",16,1,16,96,0,0,7.32604,0,0,384,16,0.41589,199079,2165,"2021-01-29 14:22:07.8411","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"4972",24420337,0,0.5,3,1,"BotR","BotL","surebet",0.360328,4.53678,36,"lose",17,1,17,96,0,1,3.73934,0,0,36,17,0.360328,199079,2165,"2021-01-29 14:22:24.1902","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"4973",24420637,4,0.5,3,1,"BotR",NA,"lottery",0.949768,13.81,0,"lose",21,1,21,96,0,1,3.05088,0,0,0,21,0.949768,199079,2165,"2021-01-29 14:27:22.0917","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"4974",24420661,8,0.5,3,1,"BotR",NA,"lottery",0.593974,0.511297,96,"win",22,1,22,96,0,1,7.41925,1,0,96,22,0.593974,199079,2165,"2021-01-29 14:27:37.7054","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"4975",24420677,8,0.5,3,1,"BotR","BotL","surebet",0.290702,1.99817,36,"lose",23,1,23,96,0,0,5.82065,0,0,36,23,0.290702,199079,2165,"2021-01-29 14:27:52.6929","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"4976",24420699,2,0.5,3,1,"BotR","BotL","surebet",0.337573,0.401418,36,"lose",24,1,24,96,0,1,7.9996,0,0,36,24,0.337573,199079,2165,"2021-01-29 14:28:08.7020","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"4977",24420713,16,0.5,3,1,"BotR","BotL","lottery",0.89885,0.399306,192,"win",25,1,25,96,0,2,4.79661,0,0,192,25,0.89885,199079,2165,"2021-01-29 14:28:21.8563","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"4978",24420771,32,0.5,3,1,"BotR","BotL","lottery",0.520752,8.13498,0,"lose",28,1,28,96,0,0,5.78198,0,0,0,28,0.520752,199079,2165,"2021-01-29 14:29:08.0051","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"4979",24421037,0,0.5,3,1,"BotR","BotL","lottery",0.831052,181.69,0,"lose",33,1,33,96,0,0,5.15302,0,0,0,33,0.831052,199079,2165,"2021-01-29 14:33:47.0831","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"4980",24449945,4,0.5,3,1,NA,"BotL","surebet",0.281968,79.8666,36,"win",1,1,1,54,0,1,1,0,0,36,1,0.281968,199329,2165,"2021-01-30 14:09:46.8277","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","left"
"4981",24450049,8,0.5,3,1,NA,"BotL","surebet",0.289667,59.4442,36,"win",2,1,2,54,0,0,4.4042,0,0,36,2,0.289667,199329,2165,"2021-01-30 14:10:57.7012","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","left"
"4982",24450081,2,0.5,3,1,NA,"BotL","surebet",0.300219,7.78772,36,"lose",3,1,3,54,0,1,3.18156,0,0,36,3,0.300219,199329,2165,"2021-01-30 14:11:15.5738","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","left"
"4983",24450145,8,0.5,3,1,NA,"BotL","surebet",0.257,31.8594,36,"lose",4,1,4,54,0,1,3.25197,0,0,36,4,0.257,199329,2165,"2021-01-30 14:11:57.7443","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","left"
"4984",24450181,32,0.5,3,1,NA,"BotL","surebet",1.19176,9.61975,36,"win",5,1,5,54,0,1,4.68178,0,0,36,5,1.19176,199329,2165,"2021-01-30 14:12:20.0474","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","left"
"4985",24450203,0,0.5,3,1,NA,"BotL","surebet",0.342613,2.9493,36,"win",6,1,6,54,0,0,7.26457,0,0,36,6,0.342613,199329,2165,"2021-01-30 14:12:37.2196","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","left"
"4986",24450231,16,0.5,3,1,"BotR","BotL","lottery",0.385014,7.37429,0,"lose",7,1,7,54,0,0,7.62598,0,0,0,7,0.385014,199329,2165,"2021-01-30 14:12:58.7635","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","right"
"4987",24450253,0,0.5,3,1,"BotR","BotL","surebet",0.305004,0.268804,36,"lose",8,1,8,54,0,0,7.91981,0,0,36,8,0.305004,199329,2165,"2021-01-30 14:13:14.3591","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","left"
"4988",24450267,2,0.5,3,1,"BotR","BotL","surebet",0.251356,1.45735,36,"lose",9,1,9,54,0,0,3.87781,0,0,36,9,0.251356,199329,2165,"2021-01-30 14:13:26.5035","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","left"
"4989",24450295,2,0.5,3,1,NA,"BotL","surebet",0.24835,15.3133,36,"lose",10,1,10,54,0,0,5.28777,0,0,36,10,0.24835,199329,2165,"2021-01-30 14:13:54.3638","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","left"
"4990",24450301,4,0.5,3,1,"BotR","BotL","surebet",0.277803,0.527787,36,"lose",11,1,11,54,0,1,3.94765,0,0,36,11,0.277803,199329,2165,"2021-01-30 14:14:03.7259","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","left"
"4991",24450329,8,0.5,3,1,"BotR","BotL","surebet",0.319086,1.99684,36,"win",12,1,12,54,0,0,7.91323,0,0,36,12,0.319086,199329,2165,"2021-01-30 14:14:20.9713","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","left"
