"","X","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","individual","species_name","species","forced","forced_surebet","forced_lottery","is_side_choice","total_rew_multi","delta_ev","prev_reward","choice","prev_choice","prev_outcome_s","prev_outcome","log_RT"
"396",396,20867937,2,0.5,3,1,"BotR","BotL","surebet",1.06713,36.8203,36,"win",22,2,65,42,0,0,9.00706,0,0,36,65,1.06713,167595,2154,"2020-09-02 14:24:42.9054",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,0.735031199562773
"397",397,20867951,0,0.5,3,1,"BotR","BotL","surebet",0.837729,1.80858,36,"lose",23,2,66,42,0,0,3.47595,2,0,36,66,0.837729,167595,2154,"2020-09-02 14:24:56.3148",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,0.492997777915672
"398",398,20868043,4,0.5,3,1,"BotR","BotL","surebet",0.705377,119.416,36,"lose",26,2,69,42,0,0,4.94137,0,0,36,69,0.705377,167595,2154,"2020-09-02 14:27:38.3111",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,0.321035530413115
"399",399,20868055,32,0.5,3,1,"BotR","BotL","lottery",1.25856,0.946373,0,"lose",27,2,70,42,0,1,5.41739,0,0,0,70,1.25856,167595,2154,"2020-09-02 14:27:52.1611",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.900026608000019
"400",400,20868305,4,0.5,3,1,"BotR","BotL","surebet",0.413347,234.675,36,"win",31,2,74,42,0,1,6.26769,0,0,36,74,0.413347,167595,2154,"2020-09-02 14:36:23.1220",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,-0.213409447342943
"401",401,20868347,2,0.5,3,1,"BotR","BotL","lottery",1.05272,171.108,24,"win",32,2,75,42,0,0,6.89886,0,0,24,75,1.05272,167595,2154,"2020-09-02 14:39:27.1674",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,1,0,"surebet",0,0.72143568859846
"402",402,20868427,32,0.5,3,1,"BotR","BotL","lottery",1.46296,17.3446,0,"lose",33,2,77,42,0,1,4.24067,0,0,0,77,1.46296,167595,2154,"2020-09-02 14:45:07.6535",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,9,"surebet",0,1.05052017832295
"403",403,20868453,16,0.5,3,1,"BotR","BotL","lottery",0.624881,20.671,192,"win",35,2,79,42,0,1,7.95791,0,0,192,79,0.624881,167595,2154,"2020-09-02 14:46:22.3980",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.199864350364595
"404",404,20868627,16,0.5,3,1,"BotR","BotL","lottery",0.848258,97.2657,0,"lose",38,2,83,42,0,1,7.81489,0,0,0,83,0.848258,167595,2154,"2020-09-02 14:54:34.4046",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,9,"surebet",0,0.505487953558286
"405",405,20868639,0,0.5,3,1,"BotR","BotL","surebet",0.487067,32.472,36,"lose",39,2,84,42,0,0,4.30308,0,0,36,84,0.487067,167595,2154,"2020-09-02 14:55:17.5028",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,0,1,"lottery_lose",-1,-0.0492951906216301
"406",406,20868647,8,0.5,3,1,"BotR","BotL","surebet",0.451368,28.6151,36,"lose",40,2,85,42,0,0,7.22048,5,0,36,85,0.451368,167595,2154,"2020-09-02 14:56:07.4674",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.125413909935539
"407",407,20868701,0,0.5,3,1,"BotR","BotL","surebet",0.367481,10.4357,36,"win",42,2,87,42,0,1,4.93398,0,0,36,87,0.367481,167595,2154,"2020-09-02 14:58:03.4448",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,384,0,1,"lottery_win",1,-0.331025264607333
"408",408,20868733,0,0.5,3,1,"BotR","BotL","surebet",0.311174,105.842,36,"win",2,3,89,42,0,1,5.06847,0,0,36,89,0.311174,167595,2154,"2020-09-02 15:00:43.4424",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.497344639987321
"409",409,20868755,8,0.5,3,1,"BotR","BotL","lottery",0.657747,39.5788,0,"lose",3,3,90,42,0,0,4.80813,0,0,0,90,0.657747,167595,2154,"2020-09-02 15:01:34.7250",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,1,0,"surebet",0,0.251123477663154
"410",410,20868789,4,0.5,3,1,"BotR","BotL","lottery",0.661729,76.7095,48,"win",5,3,92,42,0,0,7.38609,0,0,48,92,0.661729,167595,2154,"2020-09-02 15:03:15.6929",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,48,1,1,"lottery_win",1,0.257159225321716
"411",411,20868799,2,0.5,3,1,"BotR","BotL","lottery",0.44433,2.27588,24,"win",6,3,93,42,0,0,8.23316,0,0,24,93,0.44433,167595,2154,"2020-09-02 15:03:31.5939",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,48,1,1,"lottery_win",1,-0.141129351636435
"412",412,20868807,32,0.5,3,1,"BotR","BotL","lottery",1.16685,0.359892,384,"win",7,3,94,42,0,0,9.6637,0,0,384,94,1.16685,167595,2154,"2020-09-02 15:03:50.1580",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,24,1,1,"lottery_win",1,0.824366208077467
"413",413,20868813,16,0.5,3,1,"BotR","BotL","lottery",0.43274,5.94925,0,"lose",8,3,95,42,0,0,4.73198,0,0,0,95,0.43274,167595,2154,"2020-09-02 15:04:07.5032",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,384,1,1,"lottery_win",1,-0.167559795484142
"414",414,20868835,2,0.5,3,1,"BotR","BotL","surebet",0.411103,54.0951,36,"lose",9,3,96,42,0,1,4.55197,0,0,36,96,0.411103,167595,2154,"2020-09-02 15:05:11.7883",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,-0.218853089871692
"415",415,20868845,16,0.5,3,1,"BotR","BotL","lottery",0.9111,0.524951,192,"win",10,3,97,42,0,0,7.21682,0,0,192,97,0.9111,167595,2154,"2020-09-02 15:05:26.2784",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.576955779476387
"416",416,20868851,4,0.5,3,1,"BotR","BotL","lottery",0.602057,0.671113,48,"win",11,3,98,42,0,1,5.7124,0,0,48,98,0.602057,167595,2154,"2020-09-02 15:05:38.4943",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,192,1,1,"lottery_win",1,0.162655243968494
"417",417,20868917,16,0.5,3,1,"BotR","BotL","lottery",0.491514,123.204,0,"lose",13,3,100,42,0,0,3.95482,0,0,0,100,0.491514,167595,2154,"2020-09-02 15:08:04.0492",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.0402064578299293
"418",418,20868975,16,0.5,3,1,"BotR","BotL","lottery",0.511764,231.308,192,"win",14,3,101,42,0,0,8.7913,0,0,192,101,0.511764,167595,2154,"2020-09-02 15:12:10.5010",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,1,"lottery_lose",-1,0.000166700031737492
"419",419,20868977,4,0.5,3,1,"BotR","BotL","surebet",0.478545,1.19808,36,"win",15,3,102,42,0,1,9.66715,0,0,36,102,0.478545,167595,2154,"2020-09-02 15:12:27.5260",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,192,0,1,"lottery_win",1,-0.0669466308851184
"420",420,20995953,16,0.5,3,1,"BotR","BotL","surebet",0.357169,10.9748,36,"lose",2,1,2,42,0,1,6.08431,0,0,36,2,0.357169,169091,2154,"2020-09-09 13:51:22.2742",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.359487822121436
"421",421,20995971,16,0.5,3,1,"BotR","BotL","surebet",0.25426,2.66342,36,"lose",3,1,3,42,0,1,9.37348,0,0,36,3,0.25426,169091,2154,"2020-09-09 13:51:39.3434",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.699339515721449
"422",422,20995999,2,0.5,3,1,"BotR","BotL","surebet",0.258918,17.8739,36,"win",4,1,4,42,0,1,5.91543,0,0,36,4,0.258918,169091,2154,"2020-09-09 13:52:08.4183",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.681185471989585
"423",423,20996033,8,0.5,3,1,"BotR","BotL","surebet",0.329113,16.5784,36,"lose",6,1,6,42,0,0,6.23906,0,0,36,6,0.329113,169091,2154,"2020-09-09 13:52:51.8869",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.441295724403077
"424",424,20996063,2,0.5,3,1,"BotR","BotL","surebet",0.285965,16.052,36,"win",7,1,7,42,0,0,3.44437,0,0,36,7,0.285965,169091,2154,"2020-09-09 13:53:16.8299",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.581827455534703
"425",425,20996081,32,0.5,3,1,"BotR","BotL","lottery",0.373679,8.40275,0,"lose",8,1,8,42,0,0,4.85935,0,0,0,8,0.373679,169091,2154,"2020-09-09 13:53:36.6936",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.314299741139645
"426",426,20996135,32,0.5,3,1,"BotR","BotL","lottery",1.03008,1.79397,0,"lose",10,1,10,42,0,1,4.63698,0,0,0,10,1.03008,169091,2154,"2020-09-09 13:54:17.5503",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.699694866867018
"427",427,20996173,8,0.5,3,1,"BotR","BotL","surebet",0.311199,18.1428,36,"lose",11,1,11,42,0,1,5.88363,0,0,36,11,0.311199,169091,2154,"2020-09-09 13:54:46.8745",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,1,"lottery_lose",-1,-0.497264302311961
"428",428,20996201,16,0.5,3,1,"BotR","BotL","surebet",0.3683,0.506266,36,"lose",13,1,13,42,0,0,3.24037,0,0,36,13,0.3683,169091,2154,"2020-09-09 13:55:14.7236",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,0,1,"lottery_lose",-1,-0.328799057792406
"429",429,20996291,4,0.5,3,1,"BotR","BotL","surebet",0.286185,63.5658,36,"win",14,1,14,42,0,1,5.45313,0,0,36,14,0.286185,169091,2154,"2020-09-09 13:56:29.6375",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.581058426396042
"430",430,20996303,4,0.5,3,1,"BotR","BotL","lottery",0.271297,0.53894,48,"win",15,1,15,42,0,1,3.56393,0,0,48,15,0.271297,169091,2154,"2020-09-09 13:56:39.7022",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,1,0,"surebet",0,-0.634482719509195
"431",431,20996439,0,0.5,3,1,"BotR","BotL","surebet",0.303897,93.8038,36,"win",16,1,16,42,0,1,3.5434,0,0,36,16,0.303897,169091,2154,"2020-09-09 13:58:22.0556",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,48,0,1,"lottery_win",1,-0.521008053037715
"432",432,20996453,2,0.5,3,1,"BotR","BotL","surebet",0.289407,0.330724,36,"lose",17,1,17,42,0,0,5.68985,0,0,36,17,0.289407,169091,2154,"2020-09-09 13:58:33.3418",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.569862879363445
"433",433,20996483,32,0.5,3,1,"BotR","BotL","lottery",0.34234,1.31297,384,"win",18,1,18,42,0,0,6.85755,0,0,384,18,0.34234,169091,2154,"2020-09-09 13:58:49.1579",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.401892485975907
"434",434,20996513,32,0.5,3,1,"BotR","BotL","lottery",0.381232,0.877006,384,"win",19,1,19,42,0,0,8.55861,0,0,384,19,0.381232,169091,2154,"2020-09-09 13:59:04.9537",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,384,1,1,"lottery_win",1,-0.294288767551132
"435",435,20996539,2,0.5,3,1,"BotR","BotL","surebet",0.34652,5.65744,36,"win",20,1,20,42,0,0,9.81002,0,0,36,20,0.34652,169091,2154,"2020-09-09 13:59:25.6567",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,384,0,1,"lottery_win",1,-0.389756344221486
"436",436,20996581,32,0.5,3,1,"BotR","BotL","lottery",0.362556,9.53017,384,"win",21,1,21,42,0,1,7.17905,0,0,384,21,0.362556,169091,2154,"2020-09-09 13:59:50.6511",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.344517936121308
"437",437,20996629,16,0.5,3,1,"BotR","BotL","surebet",0.329455,7.48353,36,"lose",23,1,23,42,0,0,5.0092,1,0,36,23,0.329455,169091,2154,"2020-09-09 14:00:22.5045",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,0,1,"lottery_lose",-1,-0.440257107188929
"438",438,20996673,16,0.5,3,1,"BotR","BotL","lottery",0.397715,5.5712,0,"lose",25,1,25,42,0,0,5.25801,0,0,0,25,0.397715,169091,2154,"2020-09-09 14:00:58.1034",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,1,"lottery_lose",-1,-0.25196121286903
"439",439,20996719,8,0.5,3,1,"BotR","BotL","surebet",0.865941,0.723323,36,"lose",27,1,27,42,0,1,9.94084,0,0,36,27,0.865941,169091,2154,"2020-09-09 14:01:30.0499",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,0.526119895667847
"440",440,20996733,0,0.5,3,1,"BotR","BotL","surebet",0.275649,0.30606,36,"win",28,1,28,42,0,1,5.94782,0,0,36,28,0.275649,169091,2154,"2020-09-09 14:01:41.5445",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.618568564003176
"441",441,20996795,0,0.5,3,1,"BotR","BotL","surebet",0.391125,14.3102,36,"lose",30,1,30,42,0,0,9.39467,0,0,36,30,0.391125,169091,2154,"2020-09-09 14:02:27.4191",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,0,1,"lottery_lose",-1,-0.268669679254379
"442",442,20996871,0,0.5,3,1,"BotR","BotL","surebet",0.345426,58.1336,36,"win",31,1,31,42,0,0,6.89816,0,0,36,31,0.345426,169091,2154,"2020-09-09 14:03:38.0002",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.392918443320443
"443",443,20996911,8,0.5,3,1,"BotR","BotL","lottery",0.3317,19.7877,0,"lose",32,1,32,42,0,0,4.03342,0,0,0,32,0.3317,169091,2154,"2020-09-09 14:04:08.3677",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,1,0,"surebet",0,-0.433465935290419
"444",444,20997171,4,0.5,3,1,"BotR","BotL","lottery",0.518466,0.439714,48,"win",36,1,36,42,0,0,8.11021,0,0,48,36,0.518466,169091,2154,"2020-09-09 14:09:11.9023",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,1,0,"surebet",0,0.0131775705056109
"445",445,20997185,4,0.5,3,1,"BotR","BotL","surebet",0.476382,0.554323,36,"win",37,1,37,42,0,0,9.18693,0,0,36,37,0.476382,169091,2154,"2020-09-09 14:09:27.1664",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,48,0,1,"lottery_win",1,-0.0714768278514049
"446",446,20997213,4,0.5,3,1,"BotR","BotL","lottery",0.382274,12.8609,48,"win",38,1,38,42,0,0,5.9824,0,0,48,38,0.382274,169091,2154,"2020-09-09 14:09:51.5448",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,1,0,"surebet",0,-0.291559252270492
"447",447,20997223,0,0.5,3,1,"BotR","BotL","surebet",0.418853,0.557562,36,"win",39,1,39,42,0,0,4.70421,0,0,36,39,0.418853,169091,2154,"2020-09-09 14:10:02.1475",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,48,0,1,"lottery_win",1,-0.200176858200593
"448",448,20997255,8,0.5,3,1,"BotR","BotL","surebet",0.486707,32.3402,36,"lose",40,1,40,42,0,2,6.84355,0,0,36,40,0.486707,169091,2154,"2020-09-09 14:10:47.8705",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.0500345819309093
"449",449,20997523,16,0.5,3,1,"BotR","BotL","lottery",0.490912,298.509,0,"lose",1,2,43,42,0,1,9.10267,0,0,0,43,0.490912,169091,2154,"2020-09-09 14:16:39.2152",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,48,1,1,"lottery_win",1,-0.0414319955810626
"450",450,20997547,16,0.5,3,1,"BotR","BotL","lottery",0.470834,13.4427,192,"win",2,2,44,42,0,0,8.29372,0,0,192,44,0.470834,169091,2154,"2020-09-09 14:17:08.5034",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,1,"lottery_lose",-1,-0.0831912909627381
"451",451,20997565,8,0.5,3,1,"BotR","BotL","lottery",1.42571,1.8367,0,"lose",4,2,46,42,0,3,5.06704,0,0,0,46,1.42571,169091,2154,"2020-09-09 14:17:56.5375",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,1,0,"surebet",0,1.02472833299023
"452",452,20997603,16,0.5,3,1,"BotR","BotL","lottery",0.437988,0.486309,0,"lose",7,2,49,42,0,1,5.40257,0,0,0,49,0.437988,169091,2154,"2020-09-09 14:18:56.0309",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.155505368502565
"453",453,20997675,4,0.5,3,1,"BotR","BotL","surebet",0.684099,151.384,36,"lose",8,2,50,42,0,0,7.21669,0,0,36,50,0.684099,169091,2154,"2020-09-09 14:21:41.0622",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,0.290405762747864
"454",454,20997727,8,0.5,3,1,"BotR","BotL","lottery",0.467785,61.5343,0,"lose",11,2,53,42,0,0,6.81265,0,0,0,53,0.467785,169091,2154,"2020-09-09 14:23:33.6774",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,1,0,"surebet",0,-0.0896880925924758
"455",455,20997809,2,0.5,3,1,"BotR","BotL","surebet",0.429908,162.896,36,"win",13,2,55,42,0,1,7.58118,0,0,36,55,0.429908,169091,2154,"2020-09-09 14:27:08.0073",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,-0.174125648935502
"456",456,20997889,32,0.5,3,1,"BotR","BotL","lottery",0.325657,241.319,0,"lose",14,2,56,42,0,0,5.96298,0,0,0,56,0.325657,169091,2154,"2020-09-09 14:31:21.8430",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.451852201011442
"457",457,20997899,8,0.5,3,1,"BotR","BotL","lottery",0.383106,27.9949,96,"win",15,2,57,42,0,0,6.43838,0,0,96,57,0.383106,169091,2154,"2020-09-09 14:32:01.9982",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,1,1,"lottery_lose",-1,-0.289385167952339
"458",458,20997913,16,0.5,3,1,"BotR","BotL","lottery",1.55324,4.4296,0,"lose",17,2,59,42,0,2,3.63026,0,0,0,59,1.55324,169091,2154,"2020-09-09 14:32:35.4871",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,192,1,1,"lottery_win",1,1.11040146956602
"459",459,20997943,0,0.5,3,1,"BotR","BotL","surebet",0.377724,57.8666,36,"win",18,2,60,42,0,1,4.59471,0,0,36,60,0.377724,169091,2154,"2020-09-09 14:33:43.7349",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,0,1,"lottery_lose",-1,-0.30353311104971
"460",460,20997955,0,0.5,3,1,"BotR","BotL","surebet",0.460313,3.66863,36,"lose",19,2,61,42,0,0,9.38271,0,0,36,61,0.460313,169091,2154,"2020-09-09 14:34:02.8291",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.105790188368464
"461",461,20998097,4,0.5,3,1,"BotR","BotL","surebet",0.516678,58.0642,36,"lose",21,2,64,42,0,0,9.8637,0,0,36,64,0.516678,169091,2154,"2020-09-09 14:40:54.4263",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,24,0,1,"lottery_win",1,0.00972297524504874
"462",462,20998153,4,0.5,3,1,"BotR","BotL","surebet",0.484977,228.375,36,"lose",22,2,65,42,0,0,3.5772,0,0,36,65,0.484977,169091,2154,"2020-09-09 14:44:52.0442",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.0535954141108456
"463",463,20998159,2,0.5,3,1,"BotR","BotL","surebet",0.281184,0.45075,36,"lose",23,2,66,42,0,1,9.49767,0,0,36,66,0.281184,169091,2154,"2020-09-09 14:45:07.6129",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.598687621929993
"464",464,20998165,32,0.5,3,1,"BotR","BotL","lottery",0.569552,0.746519,0,"lose",24,2,67,42,0,0,5.07533,0,0,0,67,0.569552,169091,2154,"2020-09-09 14:45:20.2159",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.107153205640532
"465",465,20998177,32,0.5,3,1,"BotR","BotL","lottery",0.353457,1.00679,384,"win",26,2,69,42,0,0,3.07342,0,0,384,69,0.353457,169091,2154,"2020-09-09 14:45:41.8321",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,-0.369935044041134
"466",466,20998187,8,0.5,3,1,"BotR","BotL","surebet",0.409064,14.3707,36,"win",27,2,70,42,0,0,9.12715,0,0,36,70,0.409064,169091,2154,"2020-09-09 14:46:12.1474",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,384,0,1,"lottery_win",1,-0.223825258224616
"467",467,20998213,2,0.5,3,1,"BotR","BotL","surebet",0.950883,103.502,36,"lose",28,2,71,42,0,0,8.01856,0,0,36,71,0.950883,169091,2154,"2020-09-09 14:48:10.2768",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,0.619694145342184
"468",468,20998791,2,0.5,3,1,"BotR","BotL","surebet",0.524887,34.6815,36,"lose",31,2,79,42,0,1,7.42179,0,0,36,79,0.524887,169091,2154,"2020-09-09 15:17:14.0523",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,0.025486120085917
"469",469,21139255,4,0.5,3,1,"BotR","BotL","surebet",0.292465,46.1001,36,"lose",2,1,2,42,1,1,3.41143,0,0,36,2,0.292465,170653,2154,"2020-09-16 14:00:49.2485",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.559351879850777
"470",470,21139295,0,0.5,3,1,"BotR","BotL","surebet",0.31,2.68787,36,"lose",4,1,4,42,0,1,4.92667,0,0,36,4,0.31,170653,2154,"2020-09-16 14:01:26.2169",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.501124583764234
"471",471,21139325,8,0.5,3,1,"BotR","BotL","surebet",0.387382,26.8429,36,"win",5,1,5,42,0,0,3.57375,0,0,36,5,0.387382,170653,2154,"2020-09-16 14:02:02.1595",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.278285594953507
"472",472,21139337,16,0.5,3,1,"BotR","BotL","surebet",0.388913,1.84617,36,"lose",6,1,6,42,0,0,6.77078,0,0,36,6,0.388913,170653,2154,"2020-09-16 14:02:15.8918",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.27434121302406
"473",473,21139387,4,0.5,3,1,"BotR","BotL","surebet",0.236075,1.31043,36,"win",9,1,9,42,0,1,4.5008,0,0,36,9,0.236075,170653,2154,"2020-09-16 14:03:16.7975",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.773547330094293
"474",474,21139399,32,0.5,3,1,"BotR","BotL","lottery",0.263502,0.91727,0,"lose",10,1,10,42,0,1,9.32907,0,0,0,10,0.263502,170653,2154,"2020-09-16 14:03:34.2860",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.663635923157986
"475",475,21139533,2,0.5,3,1,"BotR","BotL","surebet",0.326643,125.611,36,"win",11,1,11,42,0,1,6.2463,0,0,36,11,0.326643,170653,2154,"2020-09-16 14:05:56.0618",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,-0.448829049851064
"476",476,21139569,0,0.5,3,1,"BotR","BotL","surebet",0.279347,15.3624,36,"win",12,1,12,42,0,1,8.14621,0,0,36,12,0.279347,170653,2154,"2020-09-16 14:06:25.1270",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.605242144611971
"477",477,21139609,2,0.5,3,1,"BotR","BotL","surebet",0.350766,18.192,36,"win",13,1,13,42,0,0,5.44823,0,0,36,13,0.350766,170653,2154,"2020-09-16 14:06:54.0511",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.377577546765263
"478",478,21139647,8,0.5,3,1,"BotR","BotL","surebet",0.323378,19.1153,36,"win",14,1,14,42,0,1,5.25684,0,0,36,14,0.323378,170653,2154,"2020-09-16 14:07:23.8271",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.458874963625259
"479",479,21139705,32,0.5,3,1,"BotR","BotL","lottery",0.656697,0.829373,0,"lose",16,1,16,42,0,1,8.77455,0,0,0,16,0.656697,170653,2154,"2020-09-16 14:07:57.4924",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.249525843647041
"480",480,21139721,4,0.5,3,1,"BotR","BotL","surebet",0.28348,1.00329,36,"win",17,1,17,42,0,1,8.98884,0,0,36,17,0.28348,170653,2154,"2020-09-16 14:08:13.0829",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,-0.59055530730137
"481",481,21139741,32,0.5,3,1,"BotR","BotL","lottery",0.418258,4.82388,384,"win",18,1,18,42,0,0,5.40655,0,0,384,18,0.418258,170653,2154,"2020-09-16 14:08:31.0999",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.201598414243218
"482",482,21139761,16,0.5,3,1,"BotR","BotL","lottery",0.448439,2.39338,192,"win",19,1,19,42,0,1,4.60263,0,0,192,19,0.448439,170653,2154,"2020-09-16 14:08:44.9769",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,384,1,1,"lottery_win",1,-0.131924217913244
"483",483,21139787,16,0.5,3,1,"BotR","BotL","surebet",0.40506,0.210638,36,"lose",20,1,20,42,0,1,9.76666,2,0,36,20,0.40506,170653,2154,"2020-09-16 14:09:02.2291",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,192,0,1,"lottery_win",1,-0.233661676961591
